Timestamp,Unix Timestamp,Milliseconds,X,Y,Z
02-02-21 10:45,1612262711,2840,-0.16471165,-0.109719,0.10692277
02-02-21 10:45,1612262711,2851,-0.11251524,-0.07456631,0.12716219
02-02-21 10:45,1612262711,2860,-0.072036386,-0.06817491,0.13674928
02-02-21 10:45,1612262711,2871,-0.03155753,-0.08521864,0.15698871
02-02-21 10:45,1612262711,2881,-0.00386147,-0.10119714,0.17403245
02-02-21 10:45,1612262711,2891,0.018508423,-0.111849464,0.18894571
02-02-21 10:45,1612262711,2901,0.03129122,-0.12876004,0.20585628
02-02-21 10:45,1612262711,2911,0.03555215,-0.15219517,0.21863908
02-02-21 10:45,1612262711,2920,0.04940018,-0.14793424,0.21970432
02-02-21 10:45,1612262711,2930,0.05685681,-0.146869,0.21544337
02-02-21 10:45,1612262711,2941,0.06963961,-0.13195574,0.20585628
02-02-21 10:45,1612262711,2950,0.06963961,-0.146869,0.19946489
02-02-21 10:45,1612262711,2961,0.06857438,-0.15432563,0.20266058
02-02-21 10:45,1612262711,2971,0.05685681,-0.16604319,0.20585628
02-02-21 10:45,1612262711,2981,0.04087832,-0.1852174,0.21224768
02-02-21 10:45,1612262711,2990,0.03448692,-0.21291345,0.20905198
02-02-21 10:45,1612262711,3000,0.023834588,-0.21078299,0.18468477
02-02-21 10:45,1612262711,3010,0.03129122,-0.19373925,0.15379302
02-02-21 10:45,1612262711,3021,0.03874785,-0.18308693,0.13142313
02-02-21 10:45,1612262711,3031,0.043008782,-0.17030413,0.12609696
02-02-21 10:45,1612262711,3041,0.047269717,-0.1532604,0.14101022
02-02-21 10:45,1612262711,3050,0.039813083,-0.1564561,0.16551058
02-02-21 10:45,1612262711,3060,0.03874785,-0.16391273,0.19001094
02-02-21 10:45,1612262711,3071,0.07177007,-0.15432563,0.20798674
02-02-21 10:45,1612262711,3081,0.09946613,-0.1532604,0.21224768
02-02-21 10:45,1612262711,3091,0.23901166,-0.11717563,0.20798674
02-02-21 10:45,1612262711,3100,0.3741631,-0.10013191,0.21011722
02-02-21 10:45,1612262711,3111,0.5595136,-0.06284875,0.18894571
02-02-21 10:45,1612262711,3120,0.6521889,-0.027696058,0.15059732
02-02-21 10:45,1612262711,3130,0.74060327,-0.01065233,0.10692277
02-02-21 10:45,1612262711,3141,0.7597774,-0.018108962,0.07283531
02-02-21 10:45,1612262711,3150,0.7331466,-0.050065953,0.023834588
02-02-21 10:45,1612262711,3160,0.5967968,-0.1193061,-0.08694965
02-02-21 10:45,1612262711,3171,0.53501326,-0.13941237,-0.12636326
02-02-21 10:45,1612262711,3180,0.35299158,-0.1852174,-0.20945144
02-02-21 10:45,1612262711,3191,0.30718657,-0.1852174,-0.22329947
02-02-21 10:45,1612262712,3201,0.2368812,-0.09480574,-0.22542994
02-02-21 10:45,1612262712,3210,0.22835933,-0.08415341,-0.20092958
02-02-21 10:45,1612262712,3221,0.25499016,-0.027696058,-0.11358047
02-02-21 10:45,1612262712,3230,0.2922733,0.05965305,-0.09653674
02-02-21 10:45,1612262712,3240,0.31251273,0.1288932,-0.09227581
02-02-21 10:45,1612262712,3250,0.3114475,0.16511112,-0.08375394
02-02-21 10:45,1612262712,3260,0.28375146,0.18854624,-0.064579755
02-02-21 10:45,1612262712,3271,0.25605538,0.20239428,-0.04647079
02-02-21 10:45,1612262712,3281,0.18575001,0.22156847,-0.015579033
02-02-21 10:45,1612262712,3290,0.13674928,0.22476417,0.011051793
02-02-21 10:45,1612262712,3300,0.111183695,0.23648173,0.030225987
02-02-21 10:45,1612262712,3310,0.118640326,0.26204732,0.03448692
02-02-21 10:45,1612262712,3321,0.14207545,0.3355484,0.032356452
02-02-21 10:45,1612262712,3331,0.17083675,0.36963585,0.03874785
02-02-21 10:45,1612262712,3340,0.18468477,0.3877448,0.06324821
02-02-21 10:45,1612262712,3350,0.19640234,0.41224518,0.0952052
02-02-21 10:45,1612262712,3361,0.19001094,0.4101147,0.13994499
02-02-21 10:45,1612262712,3370,0.18361954,0.38241866,0.18148908
02-02-21 10:45,1612262712,3380,0.18894571,0.3877448,0.19946489
02-02-21 10:45,1612262712,3391,0.1825543,0.42076704,0.20692152
02-02-21 10:45,1612262712,3400,0.16551058,0.43141937,0.21863908
02-02-21 10:45,1612262712,3411,0.13035789,0.45272404,0.22183478
02-02-21 10:45,1612262712,3420,0.0984009,0.47509393,0.23461758
02-02-21 10:45,1612262712,3431,0.02063889,0.43035415,0.32196668
02-02-21 10:45,1612262712,3440,-0.018774733,0.40265808,0.36564124
02-02-21 10:45,1612262712,3451,-0.05605789,0.393071,0.40185916
02-02-21 10:45,1612262712,3460,-0.06777545,0.40052763,0.4029244
02-02-21 10:45,1612262712,3471,-0.08801488,0.3834839,0.37842402
02-02-21 10:45,1612262712,3480,-0.10399337,0.35365736,0.3059882
02-02-21 10:45,1612262712,3490,-0.10186291,0.32063514,0.25272653
02-02-21 10:45,1612262712,3501,-0.09547151,0.2577864,0.20798674
02-02-21 10:45,1612262712,3510,-0.08162348,0.21837278,0.16231488
02-02-21 10:45,1612262712,3521,-0.08481918,0.20558998,0.13781452
02-02-21 10:45,1612262712,3530,-0.09440628,0.17576344,0.13887976
02-02-21 10:45,1612262712,3540,-0.10292814,0.1256975,0.17296721
02-02-21 10:45,1612262712,3552,-0.11038477,0.07776201,0.20053011
02-02-21 10:45,1612262712,3562,-0.10399337,-0.06284875,0.24953084
02-02-21 10:45,1612262712,3571,-0.044340324,-0.1532604,0.25059608
02-02-21 10:45,1612262712,3581,0.06857438,-0.17136936,0.2229
02-02-21 10:45,1612262712,3592,0.14527115,-0.16710843,0.20905198
02-02-21 10:45,1612262712,3600,0.4039896,-0.14154284,0.18788047
02-02-21 10:45,1612262712,3611,0.5488613,-0.10758854,0.19214141
02-02-21 10:45,1612262712,3620,0.647928,-0.06710968,0.19946489
02-02-21 10:45,1612262712,3630,0.661776,-0.052196417,0.23248711
